evaluation_period,group_type,group_value,model,n,mae,rmse,wape,smape,uncensored_n
2024-06-26 to 2024-07-02,store,5,seasonal_naive,252,0.5067063492063492,0.8094263596807505,0.32549069589599794,0.6438624081786547,159
2024-06-26 to 2024-07-02,store,5,xgb_observed_sales,252,0.4359117773648292,0.8915326476979849,0.2800147027681289,0.5016193976985728,159
2024-06-26 to 2024-07-02,store,5,xgb_stockout_aware,252,0.4469328692537688,0.8376677626995824,0.2870942723730557,0.5210054778457668,159
2024-06-26 to 2024-07-02,store,6,seasonal_naive,14,0.4907142857142856,0.7581226813649622,0.5994764397905757,0.6500624643592358,12
2024-06-26 to 2024-07-02,store,6,xgb_observed_sales,14,0.41034209966659546,0.49671579078367706,0.5012905231529089,0.6087722901865334,12
2024-06-26 to 2024-07-02,store,6,xgb_stockout_aware,14,0.3953286624806268,0.4614011102937951,0.48294950041263307,0.5757846392287727,12
2024-06-26 to 2024-07-02,store,7,seasonal_naive,21,0.5047619047619046,0.7211102550927979,0.3533333333333333,0.6388768604474705,20
2024-06-26 to 2024-07-02,store,7,xgb_observed_sales,21,0.4619057016713279,0.7108792899135244,0.3233339911699295,0.4932268397195931,20
2024-06-26 to 2024-07-02,store,7,xgb_stockout_aware,21,0.43939163471971243,0.6721195336764071,0.3075741443037987,0.4832549907333128,20
2024-06-26 to 2024-07-02,store,8,seasonal_naive,7,0.3957142857142858,0.4615037532737023,0.9651567944250873,0.8874405288198393,5
2024-06-26 to 2024-07-02,store,8,xgb_observed_sales,7,0.2049858469622476,0.23694612914489938,0.4999654803957258,0.6224709623186296,5
2024-06-26 to 2024-07-02,store,8,xgb_stockout_aware,7,0.23991190808159965,0.2608192481771997,0.5851509953209747,0.6970628948339852,5
2024-06-26 to 2024-07-02,store,9,seasonal_naive,259,0.42625482625482625,0.641414941682159,0.4616928738708598,0.5888428216943766,128
2024-06-26 to 2024-07-02,store,9,xgb_observed_sales,259,0.33792571641073266,0.5007271961314257,0.36602024318492704,0.4398343211775366,128
2024-06-26 to 2024-07-02,store,9,xgb_stockout_aware,259,0.33495718014976694,0.5132039988140894,0.3628049082418436,0.4334009397336998,128
2024-06-26 to 2024-07-02,store,10,seasonal_naive,147,0.8053061224489797,1.3943354792055709,0.3957079823505817,0.7260183497731654,75
2024-06-26 to 2024-07-02,store,10,xgb_observed_sales,147,0.6513959967198015,1.3717030912661927,0.3200802631294652,0.5646451208981657,75
2024-06-26 to 2024-07-02,store,10,xgb_stockout_aware,147,0.6051052185588953,1.1216143442753816,0.2973340925530071,0.553471305028448,75
2024-06-26 to 2024-07-02,store,11,seasonal_naive,91,0.8151648351648353,1.6343658245177692,0.5691268988798527,0.676235177669733,55
2024-06-26 to 2024-07-02,store,11,xgb_observed_sales,91,0.5697089487838221,1.1974641220606372,0.39775597927978984,0.469667958330275,55
2024-06-26 to 2024-07-02,store,11,xgb_stockout_aware,91,0.6090406947214524,1.324447102677759,0.4252163819215296,0.4726327053423182,55
2024-06-26 to 2024-07-02,store,12,seasonal_naive,14,0.9285714285714285,1.44023807555755,2.063492063492063,1.0001027960379143,14
2024-06-26 to 2024-07-02,store,12,xgb_observed_sales,14,0.41209171031202585,0.5065302096825065,0.9157593562489462,0.7912087692411439,14
2024-06-26 to 2024-07-02,store,12,xgb_stockout_aware,14,0.45069902581827986,0.5768743572857092,1.0015533907072884,0.829372842614314,14
2024-06-26 to 2024-07-02,store,13,seasonal_naive,182,0.3437967032967033,0.4840798510553834,0.3892683837252707,0.5469234720471499,133
2024-06-26 to 2024-07-02,store,13,xgb_observed_sales,182,0.2871833892346738,0.3707331677318764,0.3251672069224253,0.4416423055495231,133
2024-06-26 to 2024-07-02,store,13,xgb_stockout_aware,182,0.27802065778237117,0.35950545915996857,0.31479258253323106,0.43755894437972515,133
2024-06-26 to 2024-07-02,store,14,seasonal_naive,56,0.34375,0.5472055633593546,0.4249448123620309,0.5669667973830871,35
2024-06-26 to 2024-07-02,store,14,xgb_observed_sales,56,0.2935510178761823,0.41139011294600863,0.3628886755202254,0.42579830725467616,35
2024-06-26 to 2024-07-02,store,14,xgb_stockout_aware,56,0.2828671917319298,0.39148927266597894,0.3496812966222532,0.41875334985519974,35
2024-06-26 to 2024-07-02,store,16,seasonal_naive,7,0.3,0.4259443290250164,1.05,0.8047619047619047,4
2024-06-26 to 2024-07-02,store,16,xgb_observed_sales,7,0.15653780443327767,0.22636355489626692,0.5478823155164718,0.683394572231964,4
2024-06-26 to 2024-07-02,store,16,xgb_stockout_aware,7,0.14052818417549132,0.21123828174473538,0.4918486446142196,0.681435123812295,4
2024-06-26 to 2024-07-02,store,17,seasonal_naive,14,0.3642857142857143,0.44158804331639234,0.6296296296296298,1.0764128728414444,10
2024-06-26 to 2024-07-02,store,17,xgb_observed_sales,14,0.22078053025262698,0.30327133556911684,0.38159597821441704,0.6323387572276304,10
2024-06-26 to 2024-07-02,store,17,xgb_stockout_aware,14,0.21575663941247125,0.2890380368913985,0.3729127100956293,0.5735424006528105,10
2024-06-26 to 2024-07-02,store,18,seasonal_naive,28,0.36392857142857143,0.45759074041580616,0.48408551068883604,0.6866289800663287,25
2024-06-26 to 2024-07-02,store,18,xgb_observed_sales,28,0.36459297657012935,0.489883767682129,0.48496927999827183,0.5336760534955182,25
2024-06-26 to 2024-07-02,store,18,xgb_stockout_aware,28,0.37044179567268914,0.4753516090034188,0.4927491818924131,0.5360107437303575,25
2024-06-26 to 2024-07-02,store,19,seasonal_naive,14,0.4142857142857144,0.5250850271282602,0.39189189189189194,0.5432572982572984,12
2024-06-26 to 2024-07-02,store,19,xgb_observed_sales,14,0.47605697959661486,0.5683250955012696,0.4503241698886897,0.6630693416824934,12
2024-06-26 to 2024-07-02,store,19,xgb_stockout_aware,14,0.4669207721948624,0.5332416452258215,0.4416818115356806,0.650687083876071,12
2024-06-26 to 2024-07-02,store,20,seasonal_naive,245,0.539265306122449,0.9560620763724242,0.44595963005468175,0.49760397729516875,153
2024-06-26 to 2024-07-02,store,20,xgb_observed_sales,245,0.423108790258972,0.7565659664254676,0.3499009438110044,0.405106419772751,153
2024-06-26 to 2024-07-02,store,20,xgb_stockout_aware,245,0.401520011476108,0.7416968458404347,0.33204753531238257,0.4032740361473618,153
2024-06-26 to 2024-07-02,store,21,seasonal_naive,273,0.6756043956043956,1.112715715596874,0.35525935628021654,0.63905647999752,167
2024-06-26 to 2024-07-02,store,21,xgb_observed_sales,273,0.5481434426726876,1.1977210431382328,0.2882353754062132,0.46186642217545937,167
2024-06-26 to 2024-07-02,store,21,xgb_stockout_aware,273,0.5192834316308681,0.9573060289186152,0.27305964681169365,0.4519689432252902,167
2024-06-26 to 2024-07-02,store,22,seasonal_naive,14,0.39999999999999997,0.57196403483336,0.6292134831460675,0.6779366831998411,11
2024-06-26 to 2024-07-02,store,22,xgb_observed_sales,14,0.33129017949104306,0.4065725224481273,0.5211306194241128,0.7487558923333137,11
2024-06-26 to 2024-07-02,store,22,xgb_stockout_aware,14,0.31611013880797795,0.4076620014230147,0.4972519037428867,0.7087991137808772,11
2024-06-26 to 2024-07-02,store,23,seasonal_naive,14,0.45000000000000007,0.49352956200356285,0.5431034482758621,0.5729710417680342,12
2024-06-26 to 2024-07-02,store,23,xgb_observed_sales,14,0.4097759919507163,0.49586388233022743,0.4945572316646576,0.5349315844343254,12
2024-06-26 to 2024-07-02,store,23,xgb_stockout_aware,14,0.3871950737067631,0.4836776164855235,0.4673043993012658,0.5080716795249199,12
2024-06-26 to 2024-07-02,store,24,seasonal_naive,14,0.25000000000000006,0.29880715233359845,0.4861111111111112,0.7054992393227687,6
2024-06-26 to 2024-07-02,store,24,xgb_observed_sales,14,0.25052512756415773,0.29274586125066326,0.48713219248586237,0.7737907441467365,6
2024-06-26 to 2024-07-02,store,24,xgb_stockout_aware,14,0.2796684056520462,0.33515698683676065,0.5437996776567565,0.7571612109366698,6
2024-06-26 to 2024-07-02,store,25,seasonal_naive,238,0.37924369747899156,0.555413389839897,0.45645797511884295,0.6010205856962497,135
2024-06-26 to 2024-07-02,store,25,xgb_observed_sales,238,0.3231354324657376,0.4922761603665114,0.3889260287592068,0.4656724993669496,135
2024-06-26 to 2024-07-02,store,25,xgb_stockout_aware,238,0.30668446170682667,0.45145908825042963,0.3691256290392675,0.4426576527940336,135
2024-06-26 to 2024-07-02,store,29,seasonal_naive,49,0.4653061224489796,0.7131419413913535,1.0961538461538463,0.8854254642389686,44
2024-06-26 to 2024-07-02,store,29,xgb_observed_sales,49,0.28906525627766944,0.4022890577089385,0.6809710364233559,0.8133287186663603,44
2024-06-26 to 2024-07-02,store,29,xgb_stockout_aware,49,0.3315721287183007,0.46128888856306355,0.7811074186152276,0.8120719518310783,44
2024-06-26 to 2024-07-02,store,34,seasonal_naive,42,0.35357142857142854,0.4718075677141911,0.5351351351351351,0.6539796170491226,33
2024-06-26 to 2024-07-02,store,34,xgb_observed_sales,42,0.28310684513478057,0.38052256868156314,0.4284860358796679,0.5431237109666485,33
2024-06-26 to 2024-07-02,store,34,xgb_stockout_aware,42,0.28753243784109755,0.379771872722197,0.43518423024598546,0.5423837724707007,33
2024-06-26 to 2024-07-02,store,36,seasonal_naive,238,0.5191596638655462,0.9544772866633876,0.4962248995983936,0.5524668663807984,124
2024-06-26 to 2024-07-02,store,36,xgb_observed_sales,238,0.3756156941822597,0.6825225094629379,0.35902222978063375,0.40444433202967783,124
2024-06-26 to 2024-07-02,store,36,xgb_stockout_aware,238,0.34131657084497086,0.5675854291638167,0.3262383287594501,0.3935921496234878,124
2024-06-26 to 2024-07-02,store,41,seasonal_naive,14,0.6214285714285716,0.7787352383375054,0.32462686567164184,0.3955080561744379,14
2024-06-26 to 2024-07-02,store,41,xgb_observed_sales,14,0.5849158108234406,0.7538636095359533,0.3055530355047824,0.34846413956305206,14
2024-06-26 to 2024-07-02,store,41,xgb_stockout_aware,14,0.5104747823306492,0.6471453490161141,0.26666593106824965,0.3294294671466684,14
2024-06-26 to 2024-07-02,store,42,seasonal_naive,245,0.4244081632653061,0.7157048759005036,0.4647150837988827,0.5804595845554594,142
2024-06-26 to 2024-07-02,store,42,xgb_observed_sales,245,0.3522973727620378,0.5753086231552678,0.38575578246569503,0.45538241918348943,142
2024-06-26 to 2024-07-02,store,42,xgb_stockout_aware,245,0.37619725245845564,0.6097967297708652,0.4119254831388676,0.44884435009049234,142
2024-06-26 to 2024-07-02,store,43,seasonal_naive,7,0.5285714285714286,0.7662524761087935,0.5522388059701491,0.4344058905026542,7
2024-06-26 to 2024-07-02,store,43,xgb_observed_sales,7,0.2452235238892691,0.2738636521557057,0.25620368167535573,0.25168655364668263,7
2024-06-26 to 2024-07-02,store,43,xgb_stockout_aware,7,0.27045371021543224,0.2953204843105425,0.28256357783701874,0.2733076995682569,7
2024-06-26 to 2024-07-02,store,46,seasonal_naive,28,0.7999999999999999,1.2032693559037988,0.9781659388646288,0.7493063895132666,26
2024-06-26 to 2024-07-02,store,46,xgb_observed_sales,28,0.444730452980314,0.5482543346066746,0.5437752263514757,0.5814513740248638,26
2024-06-26 to 2024-07-02,store,46,xgb_stockout_aware,28,0.4511209309101104,0.5792153561303046,0.5515889111564669,0.5661896968508546,26
2024-06-26 to 2024-07-02,store,49,seasonal_naive,7,1.4714285714285715,1.64880909403467,0.8240000000000001,0.7761610938081526,7
2024-06-26 to 2024-07-02,store,49,xgb_observed_sales,7,0.6392373391560146,0.829007014756464,0.35797290992736813,0.34822906804964876,7
2024-06-26 to 2024-07-02,store,49,xgb_stockout_aware,7,0.8228792497089931,1.0208408093481478,0.4608123798370361,0.423471502051527,7
2024-06-26 to 2024-07-02,store,50,seasonal_naive,7,0.4428571428571429,0.5028490259085154,1.1923076923076923,0.9353341336534615,7
2024-06-26 to 2024-07-02,store,50,xgb_observed_sales,7,0.20927297919988633,0.25164970856852303,0.5634272516920016,1.0282350720879332,7
2024-06-26 to 2024-07-02,store,50,xgb_stockout_aware,7,0.24237116623137678,0.2740135326958789,0.652537755238322,1.2126308923570035,7
2024-06-26 to 2024-07-02,store,51,seasonal_naive,14,0.37142857142857144,0.4309458036856673,0.8125000000000001,0.9273448773448775,11
2024-06-26 to 2024-07-02,store,51,xgb_observed_sales,14,0.24351599748645514,0.2846712558608526,0.5326912445016206,0.7917615101420233,11
2024-06-26 to 2024-07-02,store,51,xgb_stockout_aware,14,0.24802340716123586,0.2870525153547235,0.5425512031652034,0.7793909881743147,11
2024-06-26 to 2024-07-02,store,52,seasonal_naive,252,0.5400396825396826,0.8922859442741472,0.35264699023088286,0.6095673656181151,149
2024-06-26 to 2024-07-02,store,52,xgb_observed_sales,252,0.410367370195805,0.717167912343986,0.26797071153725704,0.4466020563823498,149
2024-06-26 to 2024-07-02,store,52,xgb_stockout_aware,252,0.38829848846509346,0.65459348253169,0.2535596877334185,0.44008658445399845,149
2024-06-26 to 2024-07-02,store,63,seasonal_naive,21,0.5285714285714286,0.6290582530372569,0.8604651162790699,1.25857915815899,21
2024-06-26 to 2024-07-02,store,63,xgb_observed_sales,21,0.3464492869785144,0.4469790051532893,0.5639872113603723,0.9901365010063946,21
2024-06-26 to 2024-07-02,store,63,xgb_stockout_aware,21,0.3323996456251258,0.4497052794139377,0.5411157021804375,0.9582301116493294,21
2024-06-26 to 2024-07-02,store,64,seasonal_naive,245,0.5406122448979591,0.9055923757521417,0.509344716197508,0.6607400447832479,140
2024-06-26 to 2024-07-02,store,64,xgb_observed_sales,245,0.46927521059464433,0.9270276452411151,0.4421336201956924,0.5060746656589924,140
2024-06-26 to 2024-07-02,store,64,xgb_stockout_aware,245,0.4697138570121356,0.9477359363253817,0.44254689650812645,0.49570104567566264,140
2024-06-26 to 2024-07-02,store,68,seasonal_naive,245,0.5840408163265307,0.9294582578369104,0.391255605381166,0.628174394619016,158
2024-06-26 to 2024-07-02,store,68,xgb_observed_sales,245,0.507964919878512,0.83726735415743,0.3402914945046359,0.4943433505476242,158
2024-06-26 to 2024-07-02,store,68,xgb_stockout_aware,245,0.4946442259331139,0.8005771729212928,0.33136780967300916,0.4851653315842263,158
2024-06-26 to 2024-07-02,store,70,seasonal_naive,189,0.37316931216931215,0.5394390629584612,0.5613176388192505,0.720153882335762,101
2024-06-26 to 2024-07-02,store,70,xgb_observed_sales,189,0.34260469535166627,0.538502587569633,0.5153426403828516,0.5884324029819614,101
2024-06-26 to 2024-07-02,store,70,xgb_stockout_aware,189,0.3346706693328562,0.4806080081798669,0.5034083558477173,0.5756872873994054,101
2024-06-26 to 2024-07-02,store,71,seasonal_naive,140,0.31585714285714284,0.4913814346164436,0.43472276838379864,0.5454964133060621,72
2024-06-26 to 2024-07-02,store,71,xgb_observed_sales,140,0.24915020203164642,0.378782696182281,0.34291219312259635,0.41727811973870477,72
2024-06-26 to 2024-07-02,store,71,xgb_stockout_aware,140,0.2663955769922052,0.5142704772874882,0.3666474712830193,0.4128211318610169,72
2024-06-26 to 2024-07-02,store,72,seasonal_naive,105,0.41733333333333344,0.6208059278067503,0.43837535014005613,0.6376242548416171,53
2024-06-26 to 2024-07-02,store,72,xgb_observed_sales,105,0.326098750330153,0.45873534838598057,0.34254070412831195,0.4574681647650425,53
2024-06-26 to 2024-07-02,store,72,xgb_stockout_aware,105,0.31258935313565395,0.45361564133462,0.3283501608567793,0.43694854548095025,53
2024-06-26 to 2024-07-02,store,76,seasonal_naive,7,0.22857142857142856,0.27774602993176545,0.6153846153846154,0.619047619047619,6
2024-06-26 to 2024-07-02,store,76,xgb_observed_sales,7,0.17264033896582465,0.2036188908223333,0.4648009126002972,0.5021042578378128,6
2024-06-26 to 2024-07-02,store,76,xgb_stockout_aware,7,0.20087052924292428,0.22734642326846197,0.5408052710386424,0.5494172999496046,6
2024-06-26 to 2024-07-02,store,77,seasonal_naive,7,0.24285714285714288,0.3273268353539886,0.3695652173913043,0.6017986141825151,7
2024-06-26 to 2024-07-02,store,77,xgb_observed_sales,7,0.32150179828916275,0.37298288427740217,0.48924186696176936,0.5737318919187565,7
2024-06-26 to 2024-07-02,store,77,xgb_stockout_aware,7,0.36821068014417374,0.4160401047777344,0.5603206002193948,0.6700163556096566,7
2024-06-26 to 2024-07-02,store,79,seasonal_naive,14,0.3642857142857143,0.391881906409863,0.6296296296296295,0.6969570112427256,14
2024-06-26 to 2024-07-02,store,79,xgb_observed_sales,14,0.2955539486237934,0.3774763871025638,0.5108339852756922,0.5259105258883014,14
2024-06-26 to 2024-07-02,store,79,xgb_stockout_aware,14,0.2770438913788114,0.35840347944180184,0.47884129374115547,0.5036991365274688,14
2024-06-26 to 2024-07-02,store,80,seasonal_naive,7,0.3,0.511300861947808,0.39622641509433965,0.5145868624129494,7
2024-06-26 to 2024-07-02,store,80,xgb_observed_sales,7,0.35975076130458294,0.420464474430632,0.47514251493058124,0.5255040841575048,7
2024-06-26 to 2024-07-02,store,80,xgb_stockout_aware,7,0.3821723767689297,0.4518459991443709,0.5047559693174544,0.5546238607474153,7
2024-06-26 to 2024-07-02,store,85,seasonal_naive,56,0.2942857142857143,0.43493431359557866,0.6144668158090977,0.7896668683079617,29
2024-06-26 to 2024-07-02,store,85,xgb_observed_sales,56,0.24249890348740985,0.3163341366778263,0.5063362638066723,0.8639519930146163,29
2024-06-26 to 2024-07-02,store,85,xgb_stockout_aware,56,0.2904918913649661,0.35934429749562713,0.6065453361833745,0.8477259693125866,29
2024-06-26 to 2024-07-02,store,86,seasonal_naive,7,0.3714285714285714,0.48107023544236394,1.083333333333333,0.8786848072562359,7
2024-06-26 to 2024-07-02,store,86,xgb_observed_sales,7,0.23065237488065446,0.2638694893234361,0.6727360934019088,0.5946991187727321,7
2024-06-26 to 2024-07-02,store,86,xgb_stockout_aware,7,0.19101071783474513,0.21786782512443625,0.5571145936846732,0.5302452981811937,7
2024-06-26 to 2024-07-02,store,87,seasonal_naive,14,0.7642857142857143,0.8276472678623426,0.955357142857143,0.9534843146430211,11
2024-06-26 to 2024-07-02,store,87,xgb_observed_sales,14,0.4476438492536544,0.5607835545212567,0.5595548115670681,0.6018071246598345,11
2024-06-26 to 2024-07-02,store,87,xgb_stockout_aware,14,0.4715935766696929,0.5958744383300629,0.5894919708371162,0.6060392102466906,11
2024-06-26 to 2024-07-02,store,89,seasonal_naive,217,0.4777926267281106,0.87829915491816,0.24506877128789872,0.48422737642735236,131
2024-06-26 to 2024-07-02,store,89,xgb_observed_sales,217,0.5145558029286872,1.1932439841314164,0.26392529170306767,0.37877536963809366,131
2024-06-26 to 2024-07-02,store,89,xgb_stockout_aware,217,0.5080632687202796,1.2432155247296721,0.26059514952005625,0.38315032719110603,131
2024-06-26 to 2024-07-02,store,98,seasonal_naive,7,0.7857142857142857,1.0371664696249516,0.625,1.0553850312054647,5
2024-06-26 to 2024-07-02,store,98,xgb_observed_sales,7,0.8580605702740806,0.9478338365607638,0.6825481808998368,1.0093315857129725,5
2024-06-26 to 2024-07-02,store,98,xgb_stockout_aware,7,0.8379994988441467,0.8917227001380461,0.6665905104442076,1.0123686138579537,5
2024-06-26 to 2024-07-02,store,101,seasonal_naive,21,0.8428571428571429,1.0412904082366812,0.6344086021505376,0.6284684190101592,18
2024-06-26 to 2024-07-02,store,101,xgb_observed_sales,21,0.7136467859858557,0.8719256768849672,0.5371534948280635,0.6046635203725712,18
2024-06-26 to 2024-07-02,store,101,xgb_stockout_aware,21,0.8628612098239715,1.0559386283789656,0.6494654267492259,0.6670245444159322,18
2024-06-26 to 2024-07-02,store,102,seasonal_naive,35,0.6028571428571428,0.8347796971998916,0.8439999999999999,0.950280893709465,28
2024-06-26 to 2024-07-02,store,102,xgb_observed_sales,35,0.40295230678149635,0.5245973452415218,0.564133229494095,0.8434514266679275,28
2024-06-26 to 2024-07-02,store,102,xgb_stockout_aware,35,0.43423183211258476,0.5516804428679769,0.6079245649576187,0.8644802649522475,28
2024-06-26 to 2024-07-02,store,103,seasonal_naive,42,0.8035714285714286,1.1781472541159497,0.8033801475839085,0.7612690553598276,28
2024-06-26 to 2024-07-02,store,103,xgb_observed_sales,42,0.5641461870641936,0.8184526347241287,0.5640118985169277,0.7095052394605704,28
2024-06-26 to 2024-07-02,store,103,xgb_stockout_aware,42,0.5733006102840106,0.8022757716826087,0.5731641426310031,0.6831147823927646,28
2024-06-26 to 2024-07-02,store,105,seasonal_naive,14,0.3714285714285714,0.5084991923016482,0.7222222222222221,0.8261181503782893,14
2024-06-26 to 2024-07-02,store,105,xgb_observed_sales,14,0.2203922605940274,0.2980361759620986,0.4285405067106088,0.6799907278212008,14
2024-06-26 to 2024-07-02,store,105,xgb_stockout_aware,14,0.19631667584180829,0.29819243046969884,0.381726869692405,0.4877433178397509,14
2024-06-26 to 2024-07-02,store,106,seasonal_naive,14,0.32142857142857145,0.5175491695067657,0.7894736842105263,0.9845856524427953,9
2024-06-26 to 2024-07-02,store,106,xgb_observed_sales,14,0.4503538042306901,0.6731677748600652,1.1061321507420458,0.9244309138931256,9
2024-06-26 to 2024-07-02,store,106,xgb_stockout_aware,14,0.3860660203865597,0.5394968514071166,0.9482323307740063,0.9181971789607969,9
2024-06-26 to 2024-07-02,store,107,seasonal_naive,21,0.39142857142857146,0.5715642696020407,0.566896551724138,0.9228512873313435,13
2024-06-26 to 2024-07-02,store,107,xgb_observed_sales,21,0.5618650037617909,0.9225570874182967,0.8137355226894903,0.7963613226420113,13
2024-06-26 to 2024-07-02,store,107,xgb_stockout_aware,21,0.46588740433965414,0.6063179015808828,0.6747334821470853,0.7741535804458698,13
2024-06-26 to 2024-07-02,store,108,seasonal_naive,7,0.45714285714285713,0.4956957592256421,0.9696969696969695,0.9259121830550401,7
2024-06-26 to 2024-07-02,store,108,xgb_observed_sales,7,0.17663961563791547,0.20459663716866952,0.3746900937773964,0.40291703727659633,7
2024-06-26 to 2024-07-02,store,108,xgb_stockout_aware,7,0.1808041751384735,0.21228798051654546,0.3835240078694892,0.4069616995755586,7
2024-06-26 to 2024-07-02,store,110,seasonal_naive,14,0.3857142857142858,0.48989794855663565,0.5684210526315789,0.808260195632476,9
2024-06-26 to 2024-07-02,store,110,xgb_observed_sales,14,0.3830983183213643,0.4550926705273966,0.5645659427893789,0.6744580530166248,9
2024-06-26 to 2024-07-02,store,110,xgb_stockout_aware,14,0.3781270759446281,0.4509622712389147,0.5572399013920833,0.6372602598120951,9
2024-06-26 to 2024-07-02,store,111,seasonal_naive,7,0.4571428571428572,0.5879747322073337,1.0666666666666667,1.073020212869837,6
2024-06-26 to 2024-07-02,store,111,xgb_observed_sales,7,0.28745607478278024,0.337787848490319,0.6707308411598206,0.8118458914005809,6
2024-06-26 to 2024-07-02,store,111,xgb_stockout_aware,7,0.25681134079183854,0.30035324613489933,0.5992264618476232,0.7995133167182199,6
2024-06-26 to 2024-07-02,store,113,seasonal_naive,35,0.7599999999999999,0.9627342015619591,0.7964071856287425,1.016096768498155,30
2024-06-26 to 2024-07-02,store,113,xgb_observed_sales,35,0.48651023430483686,0.6455310965171953,0.5098161137924937,0.7860885648819752,30
2024-06-26 to 2024-07-02,store,113,xgb_stockout_aware,35,0.4763014711652483,0.6239493493318281,0.4991183081072961,0.7886300328605198,30
2024-06-26 to 2024-07-02,store,116,seasonal_naive,7,0.15714285714285717,0.21044171232366052,0.47826086956521746,0.8222222222222223,7
2024-06-26 to 2024-07-02,store,116,xgb_observed_sales,7,0.18820576667785646,0.24027789128898439,0.5728001594543458,0.7011939668661203,7
2024-06-26 to 2024-07-02,store,116,xgb_stockout_aware,7,0.22739985074315752,0.2591095334087183,0.6920865022617838,0.8069659320143826,7
2024-06-26 to 2024-07-02,store,117,seasonal_naive,7,0.6142857142857142,0.7260460434041749,0.4725274725274725,0.663518233905897,6
2024-06-26 to 2024-07-02,store,117,xgb_observed_sales,7,0.4166414311953953,0.5005719307502126,0.32049340861184256,0.395498571367585,6
2024-06-26 to 2024-07-02,store,117,xgb_stockout_aware,7,0.42225763968059,0.503103368234748,0.32481356898506925,0.3991395718950091,6
2024-06-26 to 2024-07-02,store,122,seasonal_naive,7,0.34285714285714286,0.459813626840888,0.7999999999999999,0.7028653885796742,7
2024-06-26 to 2024-07-02,store,122,xgb_observed_sales,7,0.2810338727065495,0.3615215022442862,0.6557457029819488,0.6047848750029606,7
2024-06-26 to 2024-07-02,store,122,xgb_stockout_aware,7,0.2746959022113255,0.36959569292967087,0.6409571051597595,0.5880431704435266,7
2024-06-26 to 2024-07-02,store,127,seasonal_naive,7,0.6857142857142857,0.8652002245558126,0.6000000000000001,0.6366552987242642,7
2024-06-26 to 2024-07-02,store,127,xgb_observed_sales,7,0.3581711445535932,0.48168486608845995,0.31339975148439414,0.35037676687108427,7
2024-06-26 to 2024-07-02,store,127,xgb_stockout_aware,7,0.28493500266756333,0.3787490052858712,0.24931812733411793,0.2915213037122008,7
2024-06-26 to 2024-07-02,store,130,seasonal_naive,7,0.32857142857142857,0.4053217416888888,0.7419354838709677,1.1122448979591837,4
2024-06-26 to 2024-07-02,store,130,xgb_observed_sales,7,0.321496423919286,0.3814844624500361,0.7259596669145169,1.1302356525890018,4
2024-06-26 to 2024-07-02,store,130,xgb_stockout_aware,7,0.31305596317563733,0.35748561097079296,0.7069005620095037,1.0217168374055883,4
2024-06-26 to 2024-07-02,store,133,seasonal_naive,7,0.32857142857142857,0.44561354172806344,0.43396226415094336,0.576138147566719,3
2024-06-26 to 2024-07-02,store,133,xgb_observed_sales,7,0.33349113549504966,0.41293803171438254,0.4404599902764807,0.5123686727497029,3
2024-06-26 to 2024-07-02,store,133,xgb_stockout_aware,7,0.3139191457203457,0.42337502614921446,0.4146101924608339,0.45989997420353873,3
2024-06-26 to 2024-07-02,store,136,seasonal_naive,7,0.21428571428571427,0.24201534780139167,0.21739130434782608,0.27495361781076066,6
2024-06-26 to 2024-07-02,store,136,xgb_observed_sales,7,0.24784278358731954,0.2857482220118641,0.25143470798713574,0.2733202084746463,6
2024-06-26 to 2024-07-02,store,136,xgb_stockout_aware,7,0.2424751469067165,0.2682718460038621,0.24598927947058194,0.2614509575011518,6
2024-06-26 to 2024-07-02,store,139,seasonal_naive,14,0.4142857142857143,0.5424810727442151,0.8285714285714287,0.810050127277018,14
2024-06-26 to 2024-07-02,store,139,xgb_observed_sales,14,0.2998078771999904,0.3656733046138576,0.5996157543999809,0.6642649217954929,14
2024-06-26 to 2024-07-02,store,139,xgb_stockout_aware,14,0.332246687582561,0.4257053994648207,0.664493375165122,0.6774594835354082,14
2024-06-26 to 2024-07-02,store,156,seasonal_naive,14,0.6785714285714286,0.8172252705693472,1.25,1.2297738419039113,11
2024-06-26 to 2024-07-02,store,156,xgb_observed_sales,14,0.3211230433412961,0.44676263519747844,0.5915424482602823,0.7596240894480036,11
2024-06-26 to 2024-07-02,store,156,xgb_stockout_aware,14,0.3862454280523318,0.5067572974571887,0.7115047358858744,0.8914648986339581,11
2024-06-26 to 2024-07-02,store,163,seasonal_naive,21,0.6728571428571428,0.8875031857756369,0.7776554760594386,1.1374984292944943,17
2024-06-26 to 2024-07-02,store,163,xgb_observed_sales,21,0.29677421615237276,0.43024366929345026,0.34299716781507034,0.53772260135903,17
2024-06-26 to 2024-07-02,store,163,xgb_stockout_aware,21,0.3250148843583606,0.45043373279141713,0.3756363550646986,0.5755772355511669,17
2024-06-26 to 2024-07-02,store,206,seasonal_naive,7,1.5857142857142856,1.9621416870348583,0.5186915887850467,0.6669333491367391,5
2024-06-26 to 2024-07-02,store,206,xgb_observed_sales,7,1.393090091432844,1.8266213249017278,0.4556836747677527,0.47935610556449365,5
2024-06-26 to 2024-07-02,store,206,xgb_stockout_aware,7,1.1456537042345318,1.6185311179986563,0.3747465387683048,0.3868893802572841,5
